open_time,side,entry,sl,tp,exit_time,R,equity,win
2025-08-13 22:30:00,LONG,4738.87,4729.44876895246,4757.71246209508,2025-08-13 22:41:59.999,2.0,0.0,True
2025-08-13 22:42:00,LONG,4758.28,4749.191272315031,4776.457455369938,2025-08-13 22:43:59.999,-1.0,0.0,False
2025-08-13 22:44:00,LONG,4748.51,4738.970025618572,4767.589948762855,2025-08-13 22:46:59.999,2.0,0.0,True
2025-08-13 22:47:00,LONG,4776.18,4764.850155351313,4798.839689297373,2025-08-13 22:55:59.999,-1.0,0.0,False
2025-08-13 23:08:00,LONG,4759.42,4744.770952219527,4788.718095560945,2025-08-13 23:10:59.999,-1.0,0.0,False
2025-08-13 23:15:00,SHORT,4740.57,4753.307984818546,4715.094030362907,2025-08-13 23:26:59.999,-1.0,0.0,False
2025-08-13 23:27:00,LONG,4752.39,4742.571454969348,4772.027090061303,2025-08-13 23:40:59.999,2.0,0.0,True
2025-08-13 23:41:00,LONG,4782.22,4772.137599148817,4802.384801702367,2025-08-13 23:42:59.999,-1.0,0.0,False
2025-08-13 23:43:00,LONG,4771.88,4761.2826492660715,4793.074701467857,2025-08-13 23:45:59.999,-1.0,0.0,False
2025-08-13 23:50:00,LONG,4766.14,4756.041230222952,4786.337539554096,2025-08-13 23:51:59.999,-1.0,0.0,False
2025-08-14 00:02:00,SHORT,4741.43,4752.309942357071,4719.670115285859,2025-08-14 00:32:59.999,-1.0,0.0,False
2025-08-14 00:36:00,SHORT,4724.87,4738.630934321866,4697.348131356267,2025-08-14 00:37:59.999,-1.0,0.0,False
2025-08-14 00:42:00,SHORT,4727.06,4742.23964399044,4696.700712019123,2025-08-14 01:33:59.999,-1.0,0.0,False
2025-08-14 01:34:00,LONG,4746.41,4736.807790473565,4765.61441905287,2025-08-14 01:41:59.999,-1.0,0.0,False
2025-08-14 01:54:00,SHORT,4724.13,4732.740559122042,4706.908881755917,2025-08-14 02:06:59.999,-1.0,0.0,False
2025-08-14 02:18:00,SHORT,4720.31,4727.128572602512,4706.672854794979,2025-08-14 02:21:59.999,-1.0,0.0,False
2025-08-14 02:27:00,LONG,4734.82,4727.573908002526,4749.312183994947,2025-08-14 02:35:59.999,2.0,0.0,True
2025-08-14 02:36:00,LONG,4759.37,4751.168916596473,4775.772166807054,2025-08-14 02:42:59.999,-1.0,0.0,False
2025-08-14 02:43:00,LONG,4754.37,4746.131900236903,4770.846199526194,2025-08-14 03:01:59.999,-1.0,0.0,False
2025-08-14 03:06:00,LONG,4755.6,4747.995340155188,4770.809319689624,2025-08-14 03:07:59.999,-1.0,0.0,False
2025-08-14 03:15:00,LONG,4752.64,4744.969784494789,4767.980431010425,2025-08-14 03:40:59.999,2.0,0.0,True
2025-08-14 03:41:00,LONG,4766.02,4758.021239122361,4782.017521755278,2025-08-14 04:18:59.999,2.0,0.0,True
2025-08-14 04:19:00,LONG,4787.43,4780.627555263831,4801.03488947234,2025-08-14 04:21:59.999,-1.0,0.0,False
2025-08-14 04:22:00,LONG,4780.51,4773.610571761893,4794.308856476214,2025-08-14 04:29:59.999,-1.0,0.0,False
2025-08-14 04:38:00,SHORT,4759.65,4766.327056763517,4746.295886472964,2025-08-14 05:03:59.999,-1.0,0.0,False
2025-08-14 05:12:00,SHORT,4757.18,4763.086364527246,4745.3672709455095,2025-08-14 05:13:59.999,2.0,0.0,True
2025-08-14 05:14:00,SHORT,4740.64,4747.762554107676,4726.394891784649,2025-08-14 05:20:59.999,-1.0,0.0,False
2025-08-14 05:21:00,SHORT,4745.5,4752.100644619677,4732.298710760646,2025-08-14 05:30:59.999,2.0,0.0,True
2025-08-14 05:31:00,SHORT,4731.34,4738.471034255539,4717.077931488923,2025-08-14 05:32:59.999,-1.0,0.0,False
2025-08-14 05:33:00,SHORT,4740.68,4748.140662189725,4725.758675620551,2025-08-14 05:44:59.999,2.0,0.0,True
2025-08-14 05:45:00,SHORT,4730.02,4736.593383998031,4716.87323200394,2025-08-14 05:48:59.999,-1.0,0.0,False
2025-08-14 05:50:00,SHORT,4730.5,4736.988442817317,4717.523114365366,2025-08-14 06:04:59.999,2.0,0.0,True
2025-08-14 06:05:00,SHORT,4723.8,4730.018154881602,4711.363690236797,2025-08-14 06:06:59.999,-1.0,0.0,False
2025-08-14 06:16:00,SHORT,4724.08,4732.107055830925,4708.02588833815,2025-08-14 06:25:59.999,-1.0,0.0,False
2025-08-14 06:32:00,LONG,4750.31,4741.58784651537,4767.754306969261,2025-08-14 06:37:59.999,2.0,0.0,True
2025-08-14 06:38:00,LONG,4771.2,4761.9417911802275,4789.7164176395445,2025-08-14 06:39:59.999,2.0,0.0,True
2025-08-14 06:40:00,LONG,4783.29,4772.274478109482,4805.321043781036,2025-08-14 06:43:59.999,-1.0,0.0,False
2025-08-14 06:44:00,LONG,4767.75,4756.643608894338,4789.9627822113225,2025-08-14 07:04:59.999,-1.0,0.0,False
2025-08-14 07:12:00,SHORT,4735.97,4744.71888534307,4718.47222931386,2025-08-14 07:23:59.999,-1.0,0.0,False
2025-08-14 07:27:00,SHORT,4742.25,4750.66062590679,4725.428748186419,2025-08-14 07:34:59.999,-1.0,0.0,False
2025-08-14 07:41:00,SHORT,4742.87,4751.384131688729,4725.841736622541,2025-08-14 07:55:59.999,-1.0,0.0,False
2025-08-14 08:02:00,SHORT,4738.7,4745.728190175559,4724.643619648882,2025-08-14 08:40:59.999,2.0,0.0,True
2025-08-14 08:41:00,SHORT,4728.51,4735.0525153073795,4715.424969385242,2025-08-14 09:06:59.999,-1.0,0.0,False
2025-08-14 09:14:00,LONG,4736.08,4729.512613046605,4749.21477390679,2025-08-14 09:28:59.999,2.0,0.0,True
2025-08-14 09:29:00,LONG,4746.74,4740.766808196134,4758.686383607732,2025-08-14 09:36:59.999,2.0,0.0,True
2025-08-14 09:37:00,LONG,4760.02,4754.092206039619,4771.875587920764,2025-08-14 09:38:59.999,-1.0,0.0,False
2025-08-14 09:39:00,LONG,4748.9,4742.277310309671,4762.145379380658,2025-08-14 09:40:59.999,-1.0,0.0,False
2025-08-14 09:45:00,LONG,4748.72,4742.000347938906,4762.1593041221895,2025-08-14 10:07:59.999,2.0,0.0,True
2025-08-14 10:08:00,LONG,4765.29,4759.439200104231,4776.991599791539,2025-08-14 10:09:59.999,-1.0,0.0,False
2025-08-14 10:19:00,LONG,4760.14,4753.302247284112,4773.815505431778,2025-08-14 10:20:59.999,-1.0,0.0,False
2025-08-14 10:37:00,SHORT,4745.83,4751.736870930548,4734.016258138904,2025-08-14 10:38:59.999,2.0,0.0,True
2025-08-14 10:39:00,SHORT,4733.99,4740.523934628891,4720.922130742218,2025-08-14 10:41:59.999,2.0,0.0,True
2025-08-14 10:42:00,SHORT,4722.22,4729.530245765187,4707.599508469626,2025-08-14 10:43:59.999,2.0,0.0,True
2025-08-14 10:44:00,SHORT,4699.11,4713.58240578733,4670.165188425341,2025-08-14 11:11:59.999,-1.0,0.0,False
2025-08-14 11:23:00,SHORT,4703.33,4713.064639387244,4683.860721225511,2025-08-14 11:41:59.999,-1.0,0.0,False
2025-08-14 11:55:00,LONG,4714.96,4708.281404015378,4728.317191969243,2025-08-14 12:03:59.999,2.0,0.0,True
2025-08-14 12:04:00,LONG,4728.65,4721.689385579926,4742.5712288401455,2025-08-14 12:16:59.999,-1.0,0.0,False
2025-08-14 12:23:00,LONG,4727.0,4717.0835636900665,4746.832872619867,2025-08-14 12:29:59.999,-1.0,0.0,False
2025-08-14 12:31:00,SHORT,4661.66,4676.758478312619,4631.463043374761,2025-08-14 12:33:59.999,2.0,0.0,True
2025-08-14 12:34:00,SHORT,4614.05,4634.213224071729,4573.723551856541,2025-08-14 12:35:59.999,2.0,0.0,True
2025-08-14 12:36:00,SHORT,4591.15,4627.482856470011,4518.484287059977,2025-08-14 12:43:59.999,-1.0,0.0,False
2025-08-14 12:44:00,SHORT,4624.94,4658.695786604289,4557.42842679142,2025-08-14 13:00:59.999,2.0,0.0,True
2025-08-14 13:01:00,SHORT,4554.44,4580.363497061429,4502.59300587714,2025-08-14 13:04:59.999,2.0,0.0,True
2025-08-14 13:05:00,SHORT,4485.72,4515.243629986763,4426.672740026474,2025-08-14 13:06:59.999,-1.0,0.0,False
2025-08-14 13:07:00,SHORT,4528.76,4563.337364631444,4459.605270737113,2025-08-14 13:12:59.999,-1.0,0.0,False
2025-08-14 13:17:00,SHORT,4539.18,4569.211405106126,4479.1171897877475,2025-08-14 13:37:59.999,-1.0,0.0,False
2025-08-14 13:50:00,LONG,4604.11,4579.224971961798,4653.880056076405,2025-08-14 14:08:59.999,-1.0,0.0,False
2025-08-14 14:16:00,LONG,4602.92,4584.66463475695,4639.4307304860995,2025-08-14 14:27:59.999,2.0,0.0,True
2025-08-14 14:28:00,LONG,4648.45,4629.910257679021,4685.529484641958,2025-08-14 14:31:59.999,2.0,0.0,True
2025-08-14 14:32:00,LONG,4687.0,4667.0853503636645,4726.829299272672,2025-08-14 14:44:59.999,-1.0,0.0,False
2025-08-14 14:46:00,LONG,4676.15,4656.855743408674,4714.73851318265,2025-08-14 14:57:59.999,-1.0,0.0,False
2025-08-14 15:09:00,LONG,4683.31,4666.72634640603,4716.477307187942,2025-08-14 15:10:59.999,-1.0,0.0,False
2025-08-14 15:20:00,SHORT,4628.76,4645.740801443775,4594.79839711245,2025-08-14 15:25:59.999,2.0,0.0,True
2025-08-14 15:26:00,SHORT,4601.31,4619.435984732131,4565.058030535739,2025-08-14 15:31:59.999,-1.0,0.0,False
2025-08-14 15:34:00,SHORT,4618.51,4636.55491325963,4582.420173480741,2025-08-14 16:06:59.999,2.0,0.0,True
2025-08-14 16:07:00,SHORT,4589.57,4604.8538259294155,4559.002348141169,2025-08-14 16:10:59.999,2.0,0.0,True
